,Product,Reactants
136,O=C(NC1CN(C(=O)OCc2ccccc2)CCC1C1CCCCC1)Oc1ccc([N+](=O)[O-])cc1,O=C(Oc1ccc([N+](=O)[O-])cc1)Cl.NC1CN(C(=O)OCc2ccccc2)CCC1C1CCCCC1
137,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N=[N+]=[N-])C1OS(C)(=O)=O,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N=[N+]=[N-])C1O.S(C)(=O)(=O)Cl
138,CNc1ccc(C(=O)Nc2ccc(Br)cc2)cc1[N+](=O)[O-],CN.c1(F)ccc(C(=O)Nc2ccc(Br)cc2)cc1[N+](=O)[O-]
139,CC(=O)N1c2ccc(NC(=O)c3cccc(C)c3-c3ccccc3)cc2C(C)(c2ccccc2)CC1(C)C,CC(=O)N1c2ccc(NC(=O)c3cccc(C)c3Br)cc2C(C)(c2ccccc2)CC1(C)C.c1(B(O)O)ccccc1
140,NCCOc1ccc(-c2cnoc2)cc1,N(CCOc1ccc(-c2cnoc2)cc1)C(=O)OCc1ccccc1
141,C=C(OCC)c1ncccc1[N+](=O)[O-],C=C(OCC)[Sn](CCCC)(CCCC)CCCC.c1(Cl)ncccc1[N+](=O)[O-]
142,CN(Cc1cccc(-c2ccc(CC3SC(=O)NC3=O)cc2)c1)C(=O)c1ccno1,CNCc1cccc(-c2ccc(CC3SC(=O)NC3=O)cc2)c1.C(=O)(c1ccno1)O
143,COc1ccccc1N1CCN(C2CCC(c3ccc(C)cc3C)CC2)CC1,COc1ccccc1N1CCN(C2CCC(c3ccc(C)cc3C)(O)CC2)CC1
144,CCOC(=O)c1sc(N)nc1-c1cccc(C#N)c1,CCOC(=O)C(C(c1cccc(C#N)c1)=O)Br.S=C(N)N
145,C#CC1CCC(C#N)N1C(=O)CNC1CCCC1,C#CC1CCC(C#N)N1C(=O)CCl.NC1CCCC1
146,Cc1cc(OCC2CCN(C(=O)OC(C)(C)C)CC2)cc(OS(=O)(=O)c2ccccc2)c1,Cc1cc(O)cc(OS(=O)(=O)c2ccccc2)c1.C(C1CCN(C(=O)OC(C)(C)C)CC1)O
147,CC1CCC(C(C)C)C(OC(=O)C(CCO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C)C1,CC1CCC(C(C)C)C(O)C1.C(=O)(C(CCO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C)O
148,COC(=O)Cc1cc(OCc2ccc(F)cc2)ccc1CO,COC(=O)Cc1cc(OCc2ccc(F)cc2)ccc1C(O)=O
149,Cc1cc(O)c2c3c(oc(=O)c2c1)C(=O)c1c(O)cccc1C3=O,Cc1cc(OC)c2c3c(oc(=O)c2c1)C(=O)c1c(O)cccc1C3=O
150,CCOC(=O)c1ncc2[nH]c3ccc(N)cc3c2c1C,CCOC(=O)c1ncc2[nH]c3ccc([N+](=O)[O-])cc3c2c1C
151,O=C(c1cccc(F)c1)N1CC2CC2(c2ccc(Cl)cc2)C1,O=C(c1cccc(F)c1)Cl.N1CC2CC2(c2ccc(Cl)cc2)C1
152,CC(C)(C)OC(=O)N1CCN(c2nccc3ccc(Sc4ccccc4C(C)(C)C)cc23)CC1,CC(C)(C)OC(=O)N1CCN(c2nccc3ccc(Br)cc23)CC1.Sc1ccccc1C(C)(C)C
153,COc1cc2ncnc(Nc3nc4ccc(NC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)cc4s3)c2cc1OC,COc1cc2ncnc(Cl)c2cc1OC.Nc1nc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2s1
154,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)O.Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1
155,Cc1nc2cccnc2n(-c2cccc(N)c2)c1=O,Cc1nc2cccnc2n(-c2cccc(NC(C)=O)c2)c1=O
156,O=C(O)C(CCc1ccccc1)NS(=O)(=O)c1ccc2c(c1)Sc1ccccc1O2,O=C(O)C(CCc1ccccc1)N.S(=O)(=O)(c1ccc2c(c1)Sc1ccccc1O2)Cl
157,O=Cc1csc2ccncc12,O=CN(C)C.c1(Br)csc2ccncc12
158,O=C1CCN(Cc2ccc(Cl)cc2)CC1,O=C1CCNCC1.C(c1ccc(Cl)cc1)Cl
159,c1cnc2c(c1)CCC1CCCN(Cc3cn4c(N5CCOCC5)cccc4n3)C21,c1cnc2c(c1)CCC1CCCN(Cc3cn4c(F)cccc4n3)C21.N1CCOCC1
160,COc1ccc(CN2CCN(c3cc(Cl)cc(Cl)c3)CC2COCc2ccc([N+](=O)[O-])cc2)cc1OC,COc1ccc(CN2CCN(c3cc(Cl)cc(Cl)c3)CC2CO)cc1OC.C(c1ccc([N+](=O)[O-])cc1)Cl
161,NCCn1cc(C(=O)N2CCC(c3cccc4c3OCC4)CC2)c2ccc(Cl)cc21,NCCCl.[nH]1cc(C(=O)N2CCC(c3cccc4c3OCC4)CC2)c2ccc(Cl)cc12
162,Oc1ccc2c(c1)CCN2,Oc1ccc2c(c1)cc[nH]2
163,CCOC(=O)CCCC1Cc2ccccc2N(CCCN(C)C)c2ccccc21,CCOC(=O)CCCC1C(=O)c2ccccc2N(CCCN(C)C)c2ccccc21
164,N#Cc1csc(N2C(=O)C(Cc3ccccc3)NC2=S)n1,N#Cc1csc(NC(NC(C(=O)OC)Cc2ccccc2)=S)n1
165,CC(C)(C)OC(=O)c1ccccc1[N+](=O)[O-],CC(C)(C)O.C(=O)(c1ccccc1[N+](=O)[O-])Cl
166,O=C(NC1CCC(CCN2CCC(Oc3ccc(F)cc3F)CC2)CC1)c1ccnc2ccccc12,O=C(c1ccnc2ccccc12)O.NC1CCC(CCN2CCC(Oc3ccc(F)cc3F)CC2)CC1
167,Cc1cc(OCCC(=O)OC(C)(C)C)cc2c1C(CC(=O)O)OB2O,Cc1cc(OCCC(=O)OC(C)(C)C)cc2c1C(CC(=O)OCC)OB2O
168,Cc1nnc(-c2ccccc2F)n2nc(OCc3ncnn3C)c(Br)c12,Cc1nnc(-c2ccccc2F)n2nc(O)c(Br)c12.C(c1ncnn1C)Cl
169,CCN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc(Cl)cn2)CC1,CCN1CCN(C(=O)Cl)CC1.OC1C2=C(SCCS2)C(=O)N1c1ccc(Cl)cn1
170,CCS(=O)(=O)NC1CCOCC1c1ccc(-c2ccccc2)cc1,CCS(=O)(=O)Cl.NC1CCOCC1c1ccc(-c2ccccc2)cc1
171,COCCN(C(=O)c1ccc(Cl)cc1Cl)c1cc(C#CC(C)(C)C)sc1C(=O)OC,COCCBr.N(C(=O)c1ccc(Cl)cc1Cl)c1cc(C#CC(C)(C)C)sc1C(=O)OC
172,COc1cc(C(=O)NC2COC2)ccc1Nc1nc(OC2(C)CCC2)c2c(-c3ccc4nc(C)oc4c3)cn(COCC[Si](C)(C)C)c2n1,COc1cc(C(=O)NC2COC2)ccc1N.c1(Cl)nc(OC2(C)CCC2)c2c(-c3ccc4nc(C)oc4c3)cn(COCC[Si](C)(C)C)c2n1
173,C#CCC(CC#C)C(=O)OC,C#CCC(CC#C)(C(=O)OC)C(OC)=O
174,CCc1c(OCCCC(=O)O)cccc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1,CCc1c(OCCCC(=O)OCC)cccc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1
175,COc1ccccc1-c1cncc(N2CC3CC4CC2CN(C4)C3)c1,COc1ccccc1B(O)O.c1(Br)cncc(N2CC3CC4CC2CN(C4)C3)c1
176,CN(C)c1ccc(CNC2CCN(C(=O)OC(C)(C)C)CC2)cc1[N+](=O)[O-],CN(C)c1ccc(C=O)cc1[N+](=O)[O-].NC1CCN(C(=O)OC(C)(C)C)CC1
177,O=[N+]([O-])c1cc(I)ccc1Nc1cccc(-c2ccccn2)c1,O=[N+]([O-])c1cc(I)ccc1F.Nc1cccc(-c2ccccn2)c1
178,O=C1OCCN1CCN1CCN(C2Cc3cc(C(F)(F)F)ccc3Sc3ccccc32)CC1,O=C1OCCN1CCN1CCNCC1.C1(Cl)Cc2cc(C(F)(F)F)ccc2Sc2ccccc21
179,CC(C)(C)OC(=O)N1CCC(N)C(C(=O)N2CCCC(Cc3ccc(F)cc3)C2)C1,CC(C)(C)OC(=O)N1CCC(NC(=O)OCc2ccccc2)C(C(=O)N2CCCC(Cc3ccc(F)cc3)C2)C1
180,CCCC(C(=O)OC)c1c(C)nc(-c2cccc3ncccc23)nc1-c1ccc(C)cc1,CCCC(C(=O)OC)c1c(C)nc(Cl)nc1-c1ccc(C)cc1.c1(B(O)O)cccc2ncccc12
181,N#Cc1ccc(OCCCN2CCCCC2)cc1C(F)(F)F,N#Cc1ccc(F)cc1C(F)(F)F.OCCCN1CCCCC1
182,CC(C)CCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,CC(C)CC=O.N(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
183,NC(=O)c1cccc2[nH]c(C(F)(F)Cl)nc12,NC(=O)c1cccc(N)c1N.C(C(F)(F)Cl)(=O)O
184,COC(=O)c1ccc(CCCN2C(=O)CCC2CCC(Cc2cccc(Oc3ccccc3)c2)O[Si](C)(C)C(C)(C)C)cc1,COC(=O)c1ccc(CCCBr)cc1.N1C(=O)CCC1CCC(Cc1cccc(Oc2ccccc2)c1)O[Si](C)(C)C(C)(C)C
185,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3ccccc13)CCCC2,O=C(CCc1c[nH]c2ccccc12)O.NCCCCCNc1c2c(nc3ccccc13)CCCC2
186,COC(=O)CC1CCN(C(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCC(F)(F)CC2)CC1,COC(=O)CC1CCNCC1.C(=O)(c1ccc2c(c1)nc(C(C)(C)C)n2CC1CCC(F)(F)CC1)O
187,CC(C)(C)OC(=O)N1CCN(c2ncncc2Cl)CC1,CC(C)(C)OC(=O)N1CCNCC1.c1(Cl)ncncc1Cl
188,C#CCSc1ccccc1C(=O)O,C#CCBr.Sc1ccccc1C(=O)O
189,C=CCC(C)Oc1cc(F)c(F)cc1C=O,C=CCC(C)O.Oc1cc(F)c(F)cc1C=O
190,CCC(C(N)=O)N1CNCC1=O,CCC(C(N)=O)N1CN(Cc2ccccc2)CC1=O
191,Oc1ccc2cc(-c3cnc(-c4ccccc4)o3)ccc2c1,O(c1ccc2cc(-c3cnc(-c4ccccc4)o3)ccc2c1)C
192,Nc1ccc(CCN2CCCC(Cc3ccccc3)C2)cc1,N(c1ccc(CCN2CCCC(Cc3ccccc3)C2)cc1)C(OC(C)(C)C)=O
193,NC(Cc1c[nH]c2ccccc12)c1nc(-c2ccc(F)cc2)c[nH]1,N(C(Cc1c[nH]c2ccccc12)c1nc(-c2ccc(F)cc2)c[nH]1)C(OC(C)(C)C)=O
194,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)cn(CC3(NC(=O)OC(C)(C)C)COC(C)(C)OC3)c2c1,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1.C(C1(NC(=O)OC(C)(C)C)COC(C)(C)OC1)OS(C)(=O)=O
195,CC(=O)NCCCS(=O)(=O)OCC(C)(C)C(O[Si](C)(C)C(C)(C)C)C(=O)OCc1oc(=O)oc1C,CC(=O)NCCCS(=O)(=O)OCC(C)(C)C(O[Si](C)(C)C(C)(C)C)C(=O)O.C(c1oc(=O)oc1C)Br
196,CCc1cccc(Oc2nc(C(=O)NC(C)c3cc(F)c(NS(C)(=O)=O)c(F)c3)co2)c1,CCc1cccc(O)c1.c1(Cl)nc(C(=O)NC(C)c2cc(F)c(NS(C)(=O)=O)c(F)c2)co1
197,COc1cc(OC)c2c3c(c(=O)oc2c1)CN(CCN1CCCCC1)CC3,COc1cc(OC)c2c3c(c(=O)oc2c1)CNCC3.C(CN1CCCCC1)Cl
198,CCOC(OCC)c1cc2ccc(C(=O)NC3CN4CCC3CC4)cc2o1,CCOC(OCC)c1cc2ccc(C(=O)O)cc2o1.NC1CN2CCC1CC2
199,Cc1ccccc1C(N=Cc1ccccn1)c1ccccc1C,Cc1ccccc1C(N)c1ccccc1C.C(c1ccccn1)=O
200,c1ccc(Nc2c[nH]c3ncccc23)cc1,c1ccc(N)cc1.c1(Br)c[nH]c2ncccc12
201,COc1ccc(Cn2cc(-c3ccnc4[nH]ccc34)c(-c3ccc(NC(=O)Nc4ccccc4)cc3)n2)cc1,COc1ccc(Cn2cc(-c3ccnc4[nH]ccc34)c(-c3ccc(N)cc3)n2)cc1.C(=O)=Nc1ccccc1
202,CCCCN(CCCC)C(=O)c1ncn(C)c1-c1ccc(C(=O)OC)cc1C(=O)N1CCc2ccccc2C1,CCCCN(CCCC)C(=O)c1ncn(C)c1Br.c1(B2OCC(C)(C)CO2)ccc(C(=O)OC)cc1C(=O)N1CCc2ccccc2C1
203,CCc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CCc1cccc(N)c1.c1(Cl)ncnc2cc(OCCOC)c(OCCOC)cc12
204,O=C(COc1cccc(CCNC(=O)OCc2ccccc2)c1)Nc1nnn[nH]1,O=C(COc1cccc(CCNC(=O)OCc2ccccc2)c1)O.Nc1nnn[nH]1
205,CC(CO)Oc1cc(Oc2cc(F)c(S(C)(=O)=O)cc2F)cc(C(=O)Nc2ccn(C)n2)c1,CC(CO)Oc1cc(O)cc(C(=O)Nc2ccn(C)n2)c1.c1(F)cc(F)c(S(C)(=O)=O)cc1F
206,OC(CC1CCN(CC2CC2)CC1)(c1ccccc1)c1ccc(F)cc1,O=C(CC1CCN(CC2CC2)CC1)c1ccc(F)cc1.c1([Mg+])ccccc1
207,COc1ccc2c(c1)CCNC2c1ccc(OCc2ccccc2)cc1,COc1ccc2c(c1)CCN=C2c1ccc(OCc2ccccc2)cc1
208,COCN1c2cc(CN)ccc2Sc2nccnc21,COCN1c2cc(CN3C(=O)c4ccccc4C3=O)ccc2Sc2nccnc21
209,CN(Cc1cn2c(N3CCC(N)C3)cccc2n1)C1CCCc2cccnc21,CN(Cc1cn2c(N3CCC(NC(OC(C)(C)C)=O)C3)cccc2n1)C1CCCc2cccnc21
210,Nc1nnc(C(=O)NC2CC2)s1,Nc1nnc(C(=O)OCC)s1.NC1CC1
211,C=C(C)OC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc2ncccc2c1,C=C(C)OC(=O)Cl.Nc1cc(C(C)(C)C)nn1-c1ccc2ncccc2c1
212,O=C1NC(=O)C(=Cc2cccs2)S1,O=C1NC(=O)CS1.C(c1cccs1)=O
213,CC(C)NCC(Cc1ccccc1)Nc1nccc(N(C)c2ccnc(-c3ccccc3)n2)n1,CC(C)=O.NCC(Cc1ccccc1)Nc1nccc(N(C)c2ccnc(-c3ccccc3)n2)n1
214,CC(=O)N1CCC(Nc2nccc(N3CCOc4cnc(-c5ccccc5)nc43)n2)CC1,CC(=O)O.N1CCC(Nc2nccc(N3CCOc4cnc(-c5ccccc5)nc43)n2)CC1
215,COc1ccc(C#N)cc1N1CCC2(CC1)OCCO2,COc1ccc(C#N)cc1Br.N1CCC2(CC1)OCCO2
216,O=[N+]([O-])c1ccccc1OCc1csc(-c2ccccc2)n1,O=[N+]([O-])c1ccccc1O.C(c1csc(-c2ccccc2)n1)Cl
217,COC(=O)c1cc(-c2nc(COc3ccc(COc4nn(-c5ccccc5)cc4C=O)cc3OC)c(C)o2)ccc1C,COC(=O)c1cc(-c2nc(COc3ccc(CCl)cc3OC)c(C)o2)ccc1C.Oc1nn(-c2ccccc2)cc1C=O
218,CC1(C)CNCC1O,CC1(C)CN(Cc2ccccc2)CC1O
219,OC1CCc2ccccc21,O=C1CCc2ccccc21
220,CC1(C)OB(c2ccc(C(=O)N3CCCC3CN3CCCC3)cc2)OC1(C)C,CC1(C)OB(c2ccc(C(=O)O)cc2)OC1(C)C.N1CCCC1CN1CCCC1
221,CC1(C)COc2cc(C(=O)O)ccc21,CC1(C)COc2cc(C(=O)OC)ccc21
222,CC(C)(Br)C(=O)N(Nc1ccccc1[N+](=O)[O-])C1C2CC3CC(C2)CC1C3,CC(C)(Br)C(=O)Br.N(Nc1ccccc1[N+](=O)[O-])C1C2CC3CC(C2)CC1C3
223,CC(C)(C)C(=O)OCC1OC(Oc2n[nH]c3nccc(CCc4ccc(OCCCOS(C)(=O)=O)cc4)c23)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,CC(C)(C)C(=O)OCC1OC(Oc2n[nH]c3nccc(CCc4ccc(OCCCO)cc4)c23)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C.S(C)(=O)(=O)Cl
224,O=C(c1cccnc1)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1,O=C(c1cccnc1)O.N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1
225,N=C(NC(=O)c1c(F)cncc1C1CCC1)c1ccnc2[nH]c3ncc(F)cc3c12,N=C(N)c1ccnc2[nH]c3ncc(F)cc3c12.C(=O)(c1c(F)cncc1C1CCC1)O
226,O=C(OCC1OC(OC(=O)c2ccccc2)C(=O)C1OC(=O)c1ccccc1)c1ccccc1,O=C(OCC1OC(OC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1)c1ccccc1
227,CN(Cc1ccccc1C#N)S(C)(=O)=O,CNS(C)(=O)=O.C(c1ccccc1C#N)Br
228,NC(=O)C1CNCCN1c1ccc2c(c1)OCCn1cc(-c3ncnn3CC(F)(F)F)nc1-2,NC(=O)C1CN(C(=O)OCc2ccccc2)CCN1c1ccc2c(c1)OCCn1cc(-c3ncnn3CC(F)(F)F)nc1-2
229,CNC(C)C(=O)NC(C(=O)N1c2ncccc2CC1CNC(=O)c1ccccc1)C(C)C,CN(C(C)C(=O)NC(C(=O)N1c2ncccc2CC1CNC(=O)c1ccccc1)C(C)C)C(OC(C)(C)C)=O
230,NNC(=O)C1CCCN(C(=O)c2ccc(F)cc2)C1,N(NC(=O)C1CCCN(C(=O)c2ccc(F)cc2)C1)C(OC(C)(C)C)=O
231,OCCCC(COc1ccc(F)cc1)OCc1ccccc1,O.C=CCC(COc1ccc(F)cc1)OCc1ccccc1
232,CC(C)Cc1nn2ccccc2c1-c1ccnc(S(C)=O)n1,CC(C)Cc1nn2ccccc2c1-c1ccnc(SC)n1.OOC(=O)c1cccc(Cl)c1
233,NCCCNc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,N1(CCCNc2ccc(-c3cc(=O)c4c(N)c(F)cc(F)c4o3)cc2F)C(=O)c2ccccc2C1=O
234,COCCOCCNC(=O)C(N)C(C)(C)C,COCCOCCNC(=O)C(NC(=O)OCc1ccccc1)C(C)(C)C
235,COc1ccc2cc(C(C)C#N)ccc2c1,COc1ccc2cc(C(C)C#N)ccc2c1Br
236,CC(C)CN1C(=O)C(O)(CC(=O)c2ccccn2)c2cc(Cl)ccc21,CC(C)CN1C(=O)C(=O)c2cc(Cl)ccc21.CC(=O)c1ccccn1
237,CC(C)(C)OC(=O)Nc1ccc(O)cc1C(=O)O,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.Nc1ccc(O)cc1C(=O)O
238,O=Cc1ccc(-c2ccc3oc(Cc4ccccc4)cc3c2)c(F)c1,O=Cc1ccc(B(O)O)c(F)c1.c1(Br)ccc2oc(Cc3ccccc3)cc2c1
239,CC(C)(C)OC(=O)N1CCC(O)(CC2CO2)CC1,CC(C)(C)OC(=O)N1CCC(O)(CC=C)CC1.OOC(=O)c1cccc(Cl)c1
240,CCOC(=O)c1c(Oc2ccc([N+](=O)[O-])cc2)cc(C(F)(F)F)nc1C(F)(F)F,CCOC(=O)c1c(Cl)cc(C(F)(F)F)nc1C(F)(F)F.Oc1ccc([N+](=O)[O-])cc1
241,Cc1ccc(S(=O)(=O)OCC2Cc3cccc(-c4ccc(F)cc4)c3O2)cc1,Cc1ccc(S(=O)(=O)OCC2Cc3cccc(Br)c3O2)cc1.c1(B(O)O)ccc(F)cc1
242,COC(=O)c1ccc(C(=O)NC2CCCN(c3cc(Nc4ccc(OC)c(OC)n4)c4nccn4n3)C2)cc1,COC(=O)c1ccc(C(=O)O)cc1.NC1CCCN(c2cc(Nc3ccc(OC)c(OC)n3)c3nccn3n2)C1
243,O=c1[nH]nc(Sc2ccncc2)c2ccccc12,O=c1[nH]nc(Cl)c2ccccc12.Sc1ccncc1
244,O=S(=O)(c1ccc2cc(-c3ccc(F)cc3)ccc2c1)c1sccc1CO,O=S([O-])c1ccc2cc(-c3ccc(F)cc3)ccc2c1.c1(Br)sccc1CO
245,O=CC1CN(C(=O)OCc2ccccc2)CCN1C(c1ccccc1)(c1ccccc1)c1ccccc1,OCC1CN(C(=O)OCc2ccccc2)CCN1C(c1ccccc1)(c1ccccc1)c1ccccc1
246,Cc1oc(=O)oc1CBr,Cc1oc(=O)oc1C.BrN1C(=O)CCC1=O
247,CCCC(C)C(=O)NC(=S)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,CCCC(C)C(=O)N=C=S.Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1
248,COc1ccc(NC(=O)OC(C)(C)C)c(NC(=O)CC(=O)c2cccc(-c3ccncc3)c2)c1,COc1ccc(NC(=O)OC(C)(C)C)c(N)c1.C(=O)(CC(=O)c1cccc(-c2ccncc2)c1)OC(C)(C)C
249,CC(C)(O)CCCOCCC1CC2C(=O)CCCC2(C)C1(C)C,CC(C)(O)CCCOCCC1CC2C(O)CCCC2(C)C1(C)C
250,Cc1c(-c2nc(-c3ccc(OC(C)C)c(Cl)c3)no2)nc2n1CCN(CC(=O)OC(C)(C)C)C2,Cc1c(-c2nc(-c3ccc(OC(C)C)c(Cl)c3)no2)nc2n1CCNC2.C(C(=O)OC(C)(C)C)Br
251,CCn1ccc(-c2cc(C(=O)O)nn2-c2ccc(C)nc2)c1,CCn1ccc(-c2cc(C(=O)OCC)nn2-c2ccc(C)nc2)c1
252,CC(C)(C)OC(=O)CNCCc1cccc(C(=O)OC(C)(C)C)c1,CC(C)(C)OC(=O)CBr.NCCc1cccc(C(=O)OC(C)(C)C)c1
253,CCCC[Sn](CCCC)(CCCC)c1ccc(CC)nc1,CCCC[SnH](CCCC)CCCC.c1(Br)ccc(CC)nc1
254,O=C(CCNC(=O)OCc1ccccc1)NCC1CCCN(CC2CCCCC2)C1,O=C(CCNC(=O)OCc1ccccc1)NCC1CCCNC1.C(C1CCCCC1)=O
255,COc1cccc2ccc(-c3nnc4ccc(C(N5CCC(N(CCF)C(=O)OC(C)(C)C)C5)C(F)(F)F)cn34)nc12,COc1cccc2ccc(C=O)nc12.NNc1ccc(C(N2CCC(N(CCF)C(=O)OC(C)(C)C)C2)C(F)(F)F)cn1
256,Cc1cc(CN2CCCCC2)ccc1C(=O)O,Cc1cc(CN2CCCCC2)ccc1C(=O)OC
257,COc1ccc2c(c1)CN(C)CC2c1ccccc1,COc1ccc2c(c1)CNCC2c1ccccc1.C=O
258,Cc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1,Cc1ccc(N)c(C(=O)O)c1.S(=O)(=O)(c1ccc(F)cc1)Cl
259,CC(C)N1CCCC(c2ccc3[nH]c(C(=O)Nc4cc(F)cc(F)c4)cc3c2)C1,CC(C)N1CCCC(c2ccc3[nH]c(C(=O)OCC)cc3c2)C1.Nc1cc(F)cc(F)c1
260,CC(C)(C)OC(=O)N1CCCC1CO,CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.N1CCCC1CO
261,NC1CCN(C2CCC2)CC1,N(C1CCN(C2CCC2)CC1)C(OC(C)(C)C)=O
262,Cn1c(CCc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CCc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OCC)c3ccccn3)ccc12
263,N#Cc1ccc(C(=O)O)c(C(F)(F)F)c1,N#Cc1ccc(C(=O)OC(C)(C)C)c(C(F)(F)F)c1
264,Cc1cccc(-c2sc(C#C[Si](C)(C)C)nc2C(=O)N2CC3CC3C2CNC(=O)c2c(C)nc3sccn23)c1,Cc1cccc(-c2sc(Br)nc2C(=O)N2CC3CC3C2CNC(=O)c2c(C)nc3sccn23)c1.C#C[Si](C)(C)C
265,CCCc1nc(C)n(-c2ccc(OC(C)(C)C(C)=O)cc2)c(=O)c1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCCc1nc(C)n(-c2ccc(OC(C)(C)C(C)O)cc2)c(=O)c1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
266,O=C(N(CCO)Cc1ccccc1)C(F)(F)F,O=C(C(F)(F)F)OCC.N(CCO)Cc1ccccc1
267,OCCCc1cccc2c1B(O)OC2,O=C(CCc1cccc2c1B(O)OC2)OCC
268,CC1c2cc(F)sc2CCN1C(=O)c1cc2ncc(Cl)cn2n1,CC1c2cc(F)sc2CCN1.C(=O)(c1cc2ncc(Cl)cn2n1)O
269,CC(C)(C)OC(=O)CNS(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1,CC(C)(C)OC(=O)CNS(=O)(=O)c1ccc2c(Cl)cnc(Cl)c2c1.NC(=N)N
270,CCC1C(=O)N(CC)CCc2cc(N)c(OC)cc21,CCC1C(=O)N(CC)CCc2cc([N+](=O)[O-])c(OC)cc21
271,COC(=O)C1CSc2c(C3CC3)c(Cc3cccc4ccccc34)c(NS(C)(=O)=O)c(=O)n21,COC(=O)C1CSc2c(C3CC3)c(Cc3cccc4ccccc34)c(N)c(=O)n21.S(C)(=O)(=O)Cl
272,CN(C)c1cc(S(C)(=O)=O)ccc1-n1ncc2c(O)ncnc21,CNC.c1(F)cc(S(C)(=O)=O)ccc1-n1ncc2c(O)ncnc12
273,O=C(O)CCCCCCCOc1nc(-c2ccccc2)c(-c2ccccc2)n1-c1ccccc1,O=C(OC)CCCCCCCOc1nc(-c2ccccc2)c(-c2ccccc2)n1-c1ccccc1
274,Nc1nccc2c(NC3CCNCC3)cccc12,Nc1nccc2c(NC3CCN(C(OC(C)(C)C)=O)CC3)cccc12
275,N#Cc1cccc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)c1,N#Cc1cccc(C(=O)O)c1.Nc1cccc(-c2nnn[nH]2)c1
276,COc1ncc2cc(C(=O)Nc3cc(C(=O)NC4(c5ccccc5)CCN(C(=O)OC(C)(C)C)CC4)ccc3Cl)c(=O)[nH]c2n1,COc1ncc2cc(C(=O)Nc3cc(C(=O)O)ccc3Cl)c(=O)[nH]c2n1.NC1(c2ccccc2)CCN(C(=O)OC(C)(C)C)CC1
277,CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(-c3ccco3)cc2)cc1F,CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Br)cc2)cc1F.c1(B(O)O)ccco1
278,CC(C)CCn1c(=O)n(CCC(C)C)c2cc(C(=O)O)ccc21,CC(C)CCn1c(=O)n(CCC(C)C)c2cc(C(=O)OC)ccc12
279,CC(CN)N1CCC(C(=O)c2ccc(F)cc2)CC1,CC(C#N)N1CCC(C(=O)c2ccc(F)cc2)CC1
